,Active Status,Customer,Balance,Balance Total,Company,Mr./Ms./...,First Name,M.I.,Last Name,Primary Contact,Main Phone,Fax,Alt. Phone,Secondary Contact,Job Title,Main Email,Bill to 1,Bill to 2,Bill to 3,Bill to 4,Bill to 5,Ship to 1,Ship to 2,Ship to 3,Ship to 4,Ship to 5,Customer Type,Terms,Rep,Sales Tax Code,Tax item,Resale Num,Account No.,Credit Limit,Job Status,Job Type,Job Description,Start Date,Projected End,End Date
,Active,Prudential Financial,0,253580,American Appraisal Associates,Mr.,Alan,,Kaplan,Alan Kaplan,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-2310Q2 City Apts at Loring Park MN,2000,2000,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-2594Q2 One Montgomery Tower (Telesis),2000,2000,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-2596Q1 Crocker Galleria San Fransco,2500,2500,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-2598Q2 Tractor Supply Bldg BrentwoodTN,1250,1250,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-2990Q2 Chino Town Square Chino CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-2991Q2 Country Fair Shopping Center CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-2992Q2 Del Norte Plaza Escondido CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-2994Q2 Gardena Gateway Center CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-2995Q2 Granary Square Valenica CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-2997Q2 Loma Square San Diego CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-3000Q2 Pavilions Place Huntington Beac,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-3002Q2 Sycamore Plaza Anaheim CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-3003Q2 Vermont Slauson Los Angeles CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-3004Q2 Anaheim Plaza Anaheim CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-3005Q2 Larwin Square Tustin CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-3008Q2 Tustin Heights Tustin CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-3009Q2 Marina Village Huntington Beach,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-3010Q2 Mountain Square Plaza Upland CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-3011Q2 Brookhurst Center Anaheim CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-3012Q2 Vinyards Marketplace CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-3013Q2 Fire Mountain Center Oceanside,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-3014Q2 El Camino North Oceanside CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-3015Q2 Melrose Village Plaza Vista CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-3016Q2 Oceanside Town & Country CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-3354Q2 Coco Palms Kauai HI,1500,1500,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-3440Q2 Southern Oaks Apts Morrisville,1500,1500,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-3639Q2 Lanihau Land Kona HI,1200,1200,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-3894Q2 Tupelo Kings Crossing MS,6000,6000,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-4501Q2 Gateway Daytona Beach FL,1500,1500,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-4502Q2 Ecusta Paper Mill Brevard NC,2000,2000,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-4504Q2 Belle Marais Daniel Island SC,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-4505Q2 Bayou Bridges D'Iberville MS,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-4507Q2 Douglas Place Douglasville GA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-4690Q2 Kaiser Hospital Santa Clara CA,1500,1500,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-4824Q2 Alexan Craig Trellis Park NV,1300,1300,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-4825Q2 Alexan Cheyenne North Las Vegas,1300,1300,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-4827Q2 Perris Harvill/215 Rali (ND) CA,750,750,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-4828Q2 Ramona Expressway Perris CA,750,750,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-4829Q2 Rialto El Rivino CA,750,750,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-4830Q2 Rialto Olive Grove CA,750,750,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-4835Q2 125 Southside Court McDonough,1500,1500,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-4838Q2 Village @ Lake Lily I and Lake,3000,3000,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-5005Q2 Village at Riverwatch GA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-5014Q2 Oberlin Court Raliegh NC,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-5265Q2 High Bluff Ridge Del Mar CA,3500,3500,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-5266Q2 Executive Center Del Mar CA,3500,3500,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-5267Q2 Del Mar Gateway CA,3500,3500,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-5268Q2 Calrsbad I-III CA,3500,3500,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-5269Q2 Plaza I-III Del Mar CA,3500,3500,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-5733Q2 Emery Station Triangle CA,1200,1200,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-5734Q2 Emery Station I Emeryville CA,1200,1200,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-5735Q2 Emery Station North CA,1200,1200,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-5736Q2 Heritage Square Emeryville CA,1200,1200,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-5737Q2 Emerystation Greenway CA,1200,1200,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-5738Q2 Emery Station East EmeryvilleCA,1200,1200,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-5739Q2 Fullerton Transportation Center,1000,1000,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-5852Q2 Glendale Plaza CA,1200,1200,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6515Q2 North Mountain Village Phoenix,2000,2000,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6516Q2 Plaza 580 Center Livermore CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6517Q2 Fashion Faire Place San Leandro,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6518Q2 Creekside Center Hayward CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6519Q2 Monterey Plaza San Jose CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6520Q2 Dublin Retail Center Dublin CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6521Q2 Olympia Place Walnut Creek CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6522Q2 Brookvale Shopping Center CA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6523Q2 Sumner Corporate Park WA,1000,1000,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6629Q2 Green brair Market Center VA,2000,2000,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6630Q2 Hampton Town Center Hampton VA,1800,1800,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6724Q2 255 California San Francisco CA,1500,1500,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6846Q2 North Hollywood Apts TiciNo CA,3600,3600,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6847Q2 North Hollywood Apts Imperia CA,3600,3600,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6848Q2 Fremont Hub Shopping Center CA,7200,7200,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6849Q2 Cypress Lakes North Lauderdale,4500,4500,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6850Q2 Long Gate Shopping Center MD,5850,5850,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6853Q2 Clarkamas Promenade OR,6750,6750,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6854Q2 Preston Forest Village Dallas,6750,6750,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6855Q2 Sunset Valley Marketfair TX,5850,5850,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6856Q2 Battlefield Shopping Center VA,5850,5850,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6857Q2 Main Street Marketplace Fairfax,5850,5850,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6858Q2 North Hollywood Apts MilaNo CA,3600,3600,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6859Q2 One Samsone - Citigroup CA,7200,7200,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6861Q2 Tacoma Central WA,5850,5850,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
,Active,Prudential Financial:13-6862Q2 Encinitas Marketplace CA,4950,4950,American Appraisal Associates,Mr.,Alan,,Kaplan,,609-452-2330 ext. 226,609-452-0734,,,,,Alyce DeJong,Prudential Investment Management,7 Giralda Farms,"Madison, NJ 07940",,,,,,,,,,Non,,,,,,,,,,
