,"Active Status","Customer","Balance","Balance Total","Company","Mr./Ms./...","First Name","M.I.","Last Name","Primary Contact","Main Phone","Fax","Alt. Phone","Secondary Contact","Job Title","Main Email","Bill to 1","Bill to 2","Bill to 3","Bill to 4","Bill to 5","Ship to 1","Ship to 2","Ship to 3","Ship to 4","Ship to 5","Customer Type","Terms","Rep","Sales Tax Code","Tax item","Resale Num","Account No.","Credit Limit","Job Status","Job Type","Job Description","Start Date","Projected End","End Date"
,"Active","Prudential Financial:13-5735Q3 Emery Station North Emeryville",3200.00,3200.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-5736Q3 Heritage Square Emeryville CA",3200.00,3200.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-5737Q3 Emerystation Greenway CA",3200.00,3200.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-5738Q3 Emery Station East Emeryville",3200.00,3200.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-5739Q3 Fullerton Transportation Ctr.CA",2500.00,2500.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-5789Q3 650 California San Francisco CA",5000.00,5000.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-5852Q3 Glendale Plaza Glendale CA",1200.00,1200.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6515Q3 North Mountain Village Phoenix",2000.00,2000.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6516Q3 Plaza 580 Livermore CA",1800.00,1800.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6517Q3 Fashion Fair Place San Leandro",1800.00,1800.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6518Q3 Creekside Center Hayward CA",1800.00,1800.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6519Q3 Monterey Plaza San Jose CA",1800.00,1800.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6520Q3 Dublin Retail Center Dublin CA",1800.00,1800.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6521Q3 Olympia Place Walnut Creek CA",1800.00,1800.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6522Q3 Brookvale Shopping Ctr. Fremont",1800.00,1800.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6523Q3 Summer Corporate Park WA",1000.00,1000.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6629Q3 Greenbriar Market Center",2000.00,2000.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6630Q3 Hampton Town Center",1800.00,1800.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6724Q3 255 California St. San Francisc",1500.00,1500.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6846Q3 North Hollywood Apts Ticino CA",1500.00,1500.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6847Q3 North Hollywood Apts - Imperia",1500.00,1500.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6848Q3 Fremont Hub SC Fremont CA",2000.00,2000.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6849Q3 Cyress Lakes",2000.00,2000.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6850Q3 Long Gate Shopping Ctr. (PK) MD",2000.00,2000.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6853Q3 Clackamas Promenade OR",2000.00,2000.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6854Q3 Preston Forest Village (PK) TX",2000.00,2000.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6855Q3 Sunset Valley Marketfair",2000.00,2000.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6856Q3 Battlefield Shopping Center VA",2000.00,2000.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6857Q3 Main Street Marketplace (PK) VA",2000.00,2000.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6858Q3 North Hollywood Apt - MiaNo CA",1500.00,1500.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-6859Q3 One Samsone - Citigroup CA",2000.00,2000.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-7002Q3 Huntcrest Intellcenter",2000.00,2000.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-7066Q3 Vantage Park",1200.00,1200.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-7228Q3 Paragon at Midtown Fremont CA",1400.00,1400.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-7313Q3 Edgewater Commons (PK)",2000.00,2000.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-7575 Broadstone Sonata North Las Vegas",3200.00,3200.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-7589Q3 Elan Midtown",4200.00,4200.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-7595Q3 SBP Wenatchee LLC Sumner WA",5000.00,5000.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-7830 Tractor Supply Bldg",2000.00,2000.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Financial:13-8048Q3 The Reserve at Waterford Lakes",4000.00,4000.00,"American Appraisal Associates","Mr.","Alan",,"Kaplan",,"609-452-2330 ext. 226","609-452-0734",,,,,"Alyce DeJong","Prudential Investment Management","7 Giralda Farms","Madison, NJ 07940",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Prudential Mortgage Capital Company, LLC",0.00,0.00,"Prudential Mortgage Capital Company, LLC","Mr.","Reid",,"Reynolds","Reid Reynolds","312-228-6525","312-540-5431",,,,,"Prudential Mortgage Capital Company, LLC","Attn: Mr. Reid Reynolds","Two Prudential Plaza","180 N. Stetson, Suite 5600","Chicago, IL  60601-6716",,,,,,,,,,,,,"",,,,,,
,"Active","Public Employee Retirement Association",0.00,0.00,,,,,,,,,,,,,"Mr. Greg Chicota","Public Employee Retirement Association","1301 Pennsylvania Street","Suite 500","Denver, CO 80203",,,,,,,,,,,,,"",,,,,,
,"Active","QIC Global Real Estate",0.00,0.00,,,,,,,,,,,,,"Mr. Matthew Strotton","QIC Global Real Estate","Level 4 Central Plaza Three, 70 Eagle St.","GPO Box 2242","Brisbane Qld 4001 Austrailia",,,,,,,,,,,,,"",,,,,,
,"Active","Quadrangle Development",0.00,0.00,"Quadrangle Development","Mr.","Gary",,"Janko","Gary Janko",,,,,,,"Mr. Gary Janko","Quadrangle Development","2121 Waukegan Road","Bannockburn, IL  60015",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Quadrant Real Estate Advisors",0.00,15500.00,"Quadrant Real Estate Advisors","Ms.","Denee",,"Denney","Brian Johnson","212-872-5838",,,,,"ddenney@quadrantrealestateadvisors.com","Ms. Denee Denney","Quadrant Real Estate Advisors","12735 Morris Road, Suite 100","Alpharetta, GA  30004",,"KPMG, LLP","Mr. Brian Johnson, MAI, CRE","345 Park Avenue, 36th Floor","New York, NY  10154","brianjohnson@kpmg.com",,,,,,,,"",,,,,,
,"Active","Quadrant Real Estate Advisors:13-7636 Edna Place Covina CA",6000.00,6000.00,"Quadrant Real Estate Advisors","Ms.","Denee",,"Denney",,"212-872-5838",,,,,"ddenney@quadrantrealestateadvisors.com","Ms. Denee Denney","Quadrant Real Estate Advisors","12735 Morris Road, Suite 100","Alpharetta, GA  30004",,,,,,,,,,,,,,"",,,,,,
,"Active","Quadrant Real Estate Advisors:13-7714 Safeway Towne Center Kennewick WA",9500.00,9500.00,"Quadrant Real Estate Advisors","Ms.","Denee",,"Denney",,"212-872-5838",,,,,"ddenney@quadrantrealestateadvisors.com","Ms. Denee Denney","Quadrant Real Estate Advisors","12735 Morris Road, Suite 100","Alpharetta, GA  30004",,,,,,,,,,,,,,"",,,,,,
,"Active","Quarles & Brady LLP",0.00,0.00,"Quarles & Brady LLP","Ms.","Faye",,"Feinstein","Faye Feinstein",,,,,,,"Ms. Faye Feinstein","Quarles & Brady LLP","500 W. Madison Street","Suite 3700","Chicago, IL 60601",,,,,,,,,,,,,"",,,,,,
,"Active","Rancho Mirage Bob Hope Associates, LP",0.00,0.00,,,,,,,,,,,,,"Mr. Robert Best","Rancho Mirage Bob Hope Associates, LP","2925 Bristol Street","Costa Mesa, CA 92626",,,,,,,,,,,,,,"",,,,,,
,"Active","Rapid Funding",0.00,0.00,"Rapid Funding",,,,,,,,,,,,"Rapid Funding","200 Spruce Street","Suite 200","Denver, CO 80202",,,,,,,,,,,,,,"",,,,,,
,"Active","Rathbun Properties",0.00,0.00,,,,,,,,,,,,,"Mr. Rich Rathbun","Rathbun Properties","318 Diablo Road","Suite 240","Danville, CA 94526",,,,,,,,,,,,,"",,,,,,
,"Active","Raysa & Zimmerman, LLC",0.00,0.00,"Raysa & Zimmerman, LLC","Mr.","Michael",,"Zimmerman","Michael Zimmerman",,,,,,,"Mr. Michael Zimmerman","Raysa & Zimmerman, LLC","22 S. Washington Avenue","Park Ridge, IL  60068",,,,,,,,,,,,,,"",,,,,,
,"Active","RBC Bank",0.00,0.00,"RBC Centura","Mr.","Ralph",,"Whitfield","Ralph Whitfield",,,,,,,"RBC Bank","Mr. Ralph Whitfield","3201 Beechleaf Court","Suite 200","Raleigh, NC  27604-1547",,,,,,,,,,,,,"",,,,,,
,"Active","RBS Citizens",0.00,10400.00,"Charter Bank One, N.A.","Mr.","Paul",,"Engel","Renee A. Huber",,,,,,,"Sean Kenny","RBS Citizens, NA","RERS - Appraisal Division","3901 Kirchoff Road - 2nd Floor","Rolling Meadows, IL  60008",,,,,,,,,"Non",,,,"",,,,,,
,"Active","RBS Citizens:13-7711 19500 14 Mile Road Big Rapids MI",5500.00,5500.00,"Charter Bank One, N.A.","Mr.","Paul",,"Engel",,,,,,,,"Sean Kenny","RBS Citizens, NA","RERS - Appraisal Division","3901 Kirchoff Road - 2nd Floor","Rolling Meadows, IL  60008",,,,,,,,,"Non",,,,"",,,,,,
,"Active","RBS Citizens:13-7943 3005 Business Park Drive Norcross",4900.00,4900.00,"Charter Bank One, N.A.","Mr.","Paul",,"Engel",,,,,,,,"Sean Kenny","RBS Citizens, NA","RERS - Appraisal Division","3901 Kirchoff Road - 2nd Floor","Rolling Meadows, IL  60008",,,,,,,,,"Non",,,,"",,,,,,
,"Active","Reed Smith LLP",0.00,0.00,,,,,,,,,,,,,"Reed Smith LLP","Attn: Ms Cynthia Jared","10 South Wacker Drive","Chicago, IL 60606-7507",,,,,,,,,,,,,,"",,,,,,
,"Active","Regency Savings Bank&Peachtree Associates",0.00,0.00,"Regency Savings Bank","Mr.","Kenneth","J.","Wojciak","Kenneth J. Wojciak",,,,,,,"Mr. Kenneth J. Wojciak, CCIM","Reagency Savings Bank","11 West Madison","Oak Park, IL 60302",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Regions Bank",0.00,6200.00,,,,,,,,,,,,,"Regions Bank","REVS VM Team","1901 6th Avenue North","17th Floor - Mail Code ALBH21704B","Birmingham, AL 35203",,,,,,,,,,,,,"",,,,,,
,"Active","Regions Bank:13-7750 Cahaba Center Birmingham AL",6200.00,6200.00,,,,,,,,,,,,,"Regions Bank","REVS VM Team","1901 6th Avenue North","17th Floor - Mail Code ALBH21704B","Birmingham, AL 35203",,,,,,,,,,,,,"",,,,,,
,"Active","Republic Bank",0.00,0.00,"Republic Bank","Mr.","Daniel","G.","Merkel","Daniel G. Merkel","216-514-5409","216-514-3493",,,,,"Republic Bank","Mr. Paul Cody - Assistant Vice President","2221 Camden Court","Oak Brook, IL 60523",,,,,,,,,,,,,,"",,,,,,
,"Active","RERC",0.00,0.00,"Real Estate Research Corporation",,,,,,,,,,,,"Real Estate Research Corporation","980 N. Michigan Ave.","Suite 1675","Chicago, IL 60611",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","RERC (Real Estate Research Corporation)",0.00,0.00,,,,,,,,,,,,,"RERC (Real Estate Research Corp.)","980 North Michigan Avenue","Suite 1110","Chicago, IL 60611",,,,,,,,,,,,,,"",,,,,,
,"Active","RERMS (Real Estate Risk Management Serv.)",0.00,0.00,,,,,,,,,,,,,"Jon C. Thomas, SRPA, Principal","Real Estate Risk Management Services","701 Herlong Ct.","Brandon, FL 33511",,,,,,,,,,,,,,"",,,,,,
,"Active","Ridgestone Bank",0.00,0.00,,,,,,,,,,,,,"Matthew Dolsky","Ridgestone Bank","13925 W. North Avenue","Brookfield, WI 53005",,,,,,,,,,,,,,"",,,,,,
,"Active","Ridgestone Bank:13-6695 Weather Shield Properties WI",0.00,0.00,,,,,,,,,,,,,"Matthew Dolsky","Ridgestone Bank","13925 W. North Avenue","Brookfield, WI 53005",,,,,,,,,,,,,,"",,,,,,
,"Active","RIISCESS, LLC",0.00,0.00,,,,,,,,,,,,,"Mr. Paul R. Borg, Jr.","Managing Member","RIISCESS, LLC","1010 North Hooker Street, Suite 200","Chicago, IL 60642",,,,,,,,,,,,,"",,,,,,
,"Active","RMV Holdings, L.P.",0.00,0.00,,,,,,,,,,,,,"RMV Holdings, L.P.","Ms. Denise Garcia - Sr. Vice President","601 South Figueroa Street","Suite 3400","Los Angeles, CA",,,,,,,,,,,,,"",,,,,,
,"Active","Roger Wheeler",0.00,0.00,,,,,,,,,,,,,"Roger Wheeler","Santa Maria Four Square Church","709 N. Curryer Street","Santa Maria, CA 93458",,,,,,,,,,,,,,"",,,,,,
,"Active","RREEF America REIT II, Inc.",0.00,4000.00,,,,,,,,,,,,,"Johsua Lenhert","Vice President","RREEF Management L.L.C.","101 California Street, 26th Floor","San Francisco, CA 94111",,,,,,,,,,,,,"",,,,,,
,"Active","RREEF America REIT II, Inc.:13-6731 2101 Flotilla Street Montabello",4000.00,4000.00,,,,,,,,,,,,,"Johsua Lenhert","Vice President","RREEF Management L.L.C.","101 California Street, 26th Floor","San Francisco, CA 94111",,,,,,,,,,,,,"",,,,,,
,"Active","RSC & Associates",0.00,0.00,"RSC & Associates","Mr.","Richard","S.","Curto","Richard S. Curto","312-332-0720","313-332-3843",,,,"rcurto@rserealestate.com","Mr. Richard S. Curto","Chief Executive Officer","RSC & Associates","180 N. LaSalle St., Suite 2626","Chicago, IL  60601",,,,,,,,,,,,,"",,,,,,
,"Active","S. Siegel & Associates, Ltd.",0.00,0.00,"S. Siegel & Associates, Ltd.",,,,,,,,,,,,"S. Siegel & Associates, Ltd.","1141 Lake Cook Road","Suite C","Deerfield, IL 60015",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Sabadell United Bank",0.00,0.00,,,,,,,,,,,,,"Kevin Miliffe","Sabadell United Bank","1111 Brickelle Avenue 30th Floor","Miami, FL 33131",,,,,,,,,,,,,,"",,,,,,
,"Active","SageCrest II, LLC",0.00,0.00,,,,,,,,,,,,,"Mr. Thomas Gurney","SageCrest II, LLC","Three Pickwick Plaza, Suite 400","Grenwich, CT 06830",,,,,,,,,,,,,,"",,,,,,
,"Active","Sarofim Realty Advisors",0.00,0.00,"Sarofim Realty Advisors","Mr.","Jeffery","C.","Chavez","Jeffery C. Chavez",,,,,,,"Mr. Kirk A. Medina","Asset Manager","Sarofim Realty Advisors","8115 Preston Rd., Suite 400","Dallas, TX  75225",,,,,,,,,,,,,"",,,,,,
,"Active","Saudi Arabian Embassy",0.00,0.00,,,,,,,,,,,,,"Mr. Sami Alsadhan","Saudi Arabian Embassy","601 New Hampshire Ave. NW","Washington, DC 20037",,,,,,,,,,,,,,"",,,,,,
,"Active","Saudi Arabian Embassy:13-7459 111 W Illinois Chicago, IL",0.00,0.00,,,,,,,,,,,,,"Mr. Sami Alsadhan","Saudi Arabian Embassy","601 New Hampshire Ave. NW","Washington, DC 20037",,,,,,,,,,,,,,"",,,,,,
,"Active","Save Mart Supermarkts",0.00,0.00,"Save Mart Supermarkets","Ms.","Lorna",,"Reynolds","Lorna Reynolds",,,,,,,"Ms. Lorna Reynolds","Save Mart Supermarkets","1800 Standiford Avenue","P.O. Box 4278","Modesto, CA  95350",,,,,,,,,"Non",,,,"",,,,,,
,"Active","SBA of Florida c/o RERC",0.00,55750.00,,,,,,,,,,,,,"SBA of Florida c/o RERC","600 Westown Parkway","Suite 260","West Des Moines, IA 50266",,,,,,,,,,,,,,"",,,,,,
,"Active","SBA of Florida c/o RERC:13-7326M1 NALI A - Park Mira Loma B",4500.00,4500.00,,,,,,,,,,,,,"SBA of Florida c/o RERC","600 Westown Parkway","Suite 260","West Des Moines, IA 50266",,,,,,,,,,,,,,"",,,,,,
